TaxiID;Line;PassengersLoaded;TotalDistance;NodesHit;LoadAVG;LoadMax;Standstill;
245;-1;0;0,0;1;0,0;0;10000;
219;-1;0;0,0;1;0,0;0;10000;
327;-1;0;0,0;1;0,0;0;10000;
321;-1;0;0,0;1;0,0;0;10000;
56;-1;0;0,0;1;0,0;0;10000;
46;-1;0;0,0;1;0,0;0;10000;
214;-1;0;0,0;1;0,0;0;10000;
318;-1;0;0,0;1;0,0;0;10000;
162;-1;0;0,0;1;0,0;0;10000;
251;-1;0;0,0;1;0,0;0;10000;
170;-1;0;0,0;1;0,0;0;10000;
198;-1;0;0,0;1;0,0;0;10000;
195;-1;0;0,0;1;0,0;0;10000;
352;-1;0;0,0;1;0,0;0;10000;
191;-1;0;0,0;1;0,0;0;10000;
316;-1;0;0,0;1;0,0;0;10000;
121;-1;0;0,0;1;0,0;0;10000;
342;-1;0;0,0;1;0,0;0;10000;
106;-1;0;0,0;1;0,0;0;10000;
156;-1;0;0,0;1;0,0;0;10000;
361;-1;0;0,0;1;0,0;0;10000;
372;-1;0;0,0;1;0,0;0;10000;
168;-1;0;0,0;1;0,0;0;10000;
291;-1;0;0,0;1;0,0;0;10000;
272;-1;0;0,0;1;0,0;0;10000;
374;-1;0;0,0;1;0,0;0;10000;
39;-1;0;0,0;1;0,0;0;10000;
236;-1;0;0,0;1;0,0;0;10000;
373;-1;0;0,0;1;0,0;0;10000;
172;-1;0;0,0;1;0,0;0;10000;
179;-1;0;0,0;1;0,0;0;10000;
279;-1;0;0,0;1;0,0;0;10000;
184;-1;0;0,0;1;0,0;0;10000;
144;-1;0;0,0;1;0,0;0;10000;
189;-1;0;0,0;1;0,0;0;10000;
15;-1;0;0,0;1;0,0;0;10000;
332;-1;0;0,0;1;0,0;0;10000;
366;-1;0;0,0;1;0,0;0;10000;
320;-1;0;0,0;1;0,0;0;10000;
314;-1;0;0,0;1;0,0;0;10000;
159;-1;0;0,0;1;0,0;0;10000;
292;-1;0;0,0;1;0,0;0;10000;
150;-1;0;0,0;1;0,0;0;10000;
194;-1;0;0,0;1;0,0;0;10000;
24;-1;0;0,0;1;0,0;0;10000;
338;-1;0;0,0;1;0,0;0;10000;
92;-1;0;0,0;1;0,0;0;10000;
176;-1;0;0,0;1;0,0;0;10000;
287;-1;0;0,0;1;0,0;0;10000;
182;-1;0;0,0;1;0,0;0;10000;
341;-1;0;0,0;1;0,0;0;10000;
138;-1;0;0,0;1;0,0;0;10000;
337;-1;0;0,0;1;0,0;0;10000;
59;-1;0;0,0;1;0,0;0;10000;
135;-1;0;0,0;1;0,0;0;10000;
54;-1;0;0,0;1;0,0;0;10000;
262;-1;0;0,0;1;0,0;0;10000;
88;-1;0;0,0;1;0,0;0;10000;
378;-1;0;0,0;1;0,0;0;10000;
27;-1;0;0,0;1;0,0;0;10000;
275;-1;0;0,0;1;0,0;0;10000;
288;-1;0;0,0;1;0,0;0;10000;
369;-1;0;0,0;1;0,0;0;10000;
101;-1;0;0,0;1;0,0;0;10000;
270;-1;0;0,0;1;0,0;0;10000;
339;-1;0;0,0;1;0,0;0;10000;
360;-1;0;0,0;1;0,0;0;10000;
119;-1;0;0,0;1;0,0;0;10000;
255;-1;0;0,0;1;0,0;0;10000;
244;-1;0;0,0;1;0,0;0;10000;
85;-1;0;0,0;1;0,0;0;10000;
71;-1;0;0,0;1;0,0;0;10000;
75;-1;0;0,0;1;0,0;0;10000;
240;-1;0;0,0;1;0,0;0;10000;
335;-1;0;0,0;1;0,0;0;10000;
42;-1;0;0,0;1;0,0;0;10000;
147;-1;0;0,0;1;0,0;0;10000;
344;-1;0;0,0;1;0,0;0;10000;
363;-1;0;0,0;1;0,0;0;10000;
235;-1;0;0,0;1;0,0;0;10000;
137;-1;0;0,0;1;0,0;0;10000;
166;-1;0;0,0;1;0,0;0;10000;
231;-1;0;0,0;1;0,0;0;10000;
280;-1;0;0,0;1;0,0;0;10000;
368;-1;0;0,0;1;0,0;0;10000;
300;-1;0;0,0;1;0,0;0;10000;
107;-1;0;0,0;1;0,0;0;10000;
227;-1;0;0,0;1;0,0;0;10000;
238;-1;0;0,0;1;0,0;0;10000;
190;-1;0;0,0;1;0,0;0;10000;
199;-1;0;0,0;1;0,0;0;10000;
349;-1;0;0,0;1;0,0;0;10000;
2;-1;0;0,0;1;0,0;0;10000;
14;-1;0;0,0;1;0,0;0;10000;
215;-1;0;0,0;1;0,0;0;10000;
1;-1;0;0,0;1;0,0;0;10000;
90;-1;0;0,0;1;0,0;0;10000;
95;-1;0;0,0;1;0,0;0;10000;
269;-1;0;0,0;1;0,0;0;10000;
83;-1;0;0,0;1;0,0;0;10000;
267;-1;0;0,0;1;0,0;0;10000;
29;-1;0;0,0;1;0,0;0;10000;
103;-1;0;0,0;1;0,0;0;10000;
305;-1;0;0,0;1;0,0;0;10000;
66;-1;0;0,0;1;0,0;0;10000;
208;-1;0;0,0;1;0,0;0;10000;
34;-1;0;0,0;1;0,0;0;10000;
131;-1;0;0,0;1;0,0;0;10000;
188;-1;0;0,0;1;0,0;0;10000;
259;-1;0;0,0;1;0,0;0;10000;
312;-1;0;0,0;1;0,0;0;10000;
274;-1;0;0,0;1;0,0;0;10000;
193;-1;0;0,0;1;0,0;0;10000;
139;-1;0;0,0;1;0,0;0;10000;
302;-1;0;0,0;1;0,0;0;10000;
48;-1;0;0,0;1;0,0;0;10000;
174;-1;0;0,0;1;0,0;0;10000;
86;-1;0;0,0;1;0,0;0;10000;
114;-1;0;0,0;1;0,0;0;10000;
247;-1;0;0,0;1;0,0;0;10000;
130;-1;0;0,0;1;0,0;0;10000;
26;-1;0;0,0;1;0,0;0;10000;
73;-1;0;0,0;1;0,0;0;10000;
303;-1;0;0,0;1;0,0;0;10000;
203;-1;0;0,0;1;0,0;0;10000;
128;-1;0;0,0;1;0,0;0;10000;
232;-1;0;0,0;1;0,0;0;10000;
38;-1;0;0,0;1;0,0;0;10000;
20;-1;0;0,0;1;0,0;0;10000;
379;-1;0;0,0;1;0,0;0;10000;
205;-1;0;0,0;1;0,0;0;10000;
145;-1;0;0,0;1;0,0;0;10000;
310;-1;0;0,0;1;0,0;0;10000;
311;-1;0;0,0;1;0,0;0;10000;
322;-1;0;0,0;1;0,0;0;10000;
82;-1;0;0,0;1;0,0;0;10000;
177;-1;0;0,0;1;0,0;0;10000;
334;-1;0;0,0;1;0,0;0;10000;
110;-1;0;0,0;1;0,0;0;10000;
52;-1;0;0,0;1;0,0;0;10000;
152;-1;0;0,0;1;0,0;0;10000;
169;-1;0;0,0;1;0,0;0;10000;
319;-1;0;0,0;1;0,0;0;10000;
148;-1;0;0,0;1;0,0;0;10000;
158;-1;0;0,0;1;0,0;0;10000;
243;-1;0;0,0;1;0,0;0;10000;
160;-1;0;0,0;1;0,0;0;10000;
18;-1;0;0,0;1;0,0;0;10000;
67;-1;0;0,0;1;0,0;0;10000;
69;-1;0;0,0;1;0,0;0;10000;
87;-1;0;0,0;1;0,0;0;10000;
221;-1;0;0,0;1;0,0;0;10000;
282;-1;0;0,0;1;0,0;0;10000;
5;-1;0;0,0;1;0,0;0;10000;
207;-1;0;0,0;1;0,0;0;10000;
22;-1;0;0,0;1;0,0;0;10000;
220;-1;0;0,0;1;0,0;0;10000;
328;-1;0;0,0;1;0,0;0;10000;
309;-1;0;0,0;1;0,0;0;10000;
377;-1;0;0,0;1;0,0;0;10000;
223;-1;0;0,0;1;0,0;0;10000;
41;-1;0;0,0;1;0,0;0;10000;
117;-1;0;0,0;1;0,0;0;10000;
258;-1;0;0,0;1;0,0;0;10000;
70;-1;0;0,0;1;0,0;0;10000;
175;-1;0;0,0;1;0,0;0;10000;
347;-1;0;0,0;1;0,0;0;10000;
8;-1;0;0,0;1;0,0;0;10000;
115;-1;0;0,0;1;0,0;0;10000;
108;-1;0;0,0;1;0,0;0;10000;
97;-1;0;0,0;1;0,0;0;10000;
301;-1;0;0,0;1;0,0;0;10000;
330;-1;0;0,0;1;0,0;0;10000;
260;-1;0;0,0;1;0,0;0;10000;
180;-1;0;0,0;1;0,0;0;10000;
3;-1;0;0,0;1;0,0;0;10000;
183;-1;0;0,0;1;0,0;0;10000;
376;-1;0;0,0;1;0,0;0;10000;
74;-1;0;0,0;1;0,0;0;10000;
290;-1;0;0,0;1;0,0;0;10000;
63;-1;0;0,0;1;0,0;0;10000;
44;-1;0;0,0;1;0,0;0;10000;
100;-1;0;0,0;1;0,0;0;10000;
72;-1;0;0,0;1;0,0;0;10000;
102;-1;0;0,0;1;0,0;0;10000;
104;-1;0;0,0;1;0,0;0;10000;
331;-1;0;0,0;1;0,0;0;10000;
91;-1;0;0,0;1;0,0;0;10000;
365;-1;0;0,0;1;0,0;0;10000;
345;-1;0;0,0;1;0,0;0;10000;
78;-1;0;0,0;1;0,0;0;10000;
142;-1;0;0,0;1;0,0;0;10000;
351;-1;0;0,0;1;0,0;0;10000;
53;-1;0;0,0;1;0,0;0;10000;
61;-1;0;0,0;1;0,0;0;10000;
253;-1;0;0,0;1;0,0;0;10000;
299;-1;0;0,0;1;0,0;0;10000;
98;-1;0;0,0;1;0,0;0;10000;
209;-1;0;0,0;1;0,0;0;10000;
9;-1;0;0,0;1;0,0;0;10000;
216;-1;0;0,0;1;0,0;0;10000;
16;-1;0;0,0;1;0,0;0;10000;
293;-1;0;0,0;1;0,0;0;10000;
294;-1;0;0,0;1;0,0;0;10000;
286;-1;0;0,0;1;0,0;0;10000;
187;-1;0;0,0;1;0,0;0;10000;
343;-1;0;0,0;1;0,0;0;10000;
50;-1;0;0,0;1;0,0;0;10000;
76;-1;0;0,0;1;0,0;0;10000;
268;-1;0;0,0;1;0,0;0;10000;
157;-1;0;0,0;1;0,0;0;10000;
13;-1;0;0,0;1;0,0;0;10000;
118;-1;0;0,0;1;0,0;0;10000;
143;-1;0;0,0;1;0,0;0;10000;
206;-1;0;0,0;1;0,0;0;10000;
167;-1;0;0,0;1;0,0;0;10000;
4;-1;0;0,0;1;0,0;0;10000;
7;-1;0;0,0;1;0,0;0;10000;
149;-1;0;0,0;1;0,0;0;10000;
234;-1;0;0,0;1;0,0;0;10000;
359;-1;0;0,0;1;0,0;0;10000;
129;-1;0;0,0;1;0,0;0;10000;
35;-1;0;0,0;1;0,0;0;10000;
295;-1;0;0,0;1;0,0;0;10000;
277;-1;0;0,0;1;0,0;0;10000;
164;-1;0;0,0;1;0,0;0;10000;
196;-1;0;0,0;1;0,0;0;10000;
307;-1;0;0,0;1;0,0;0;10000;
315;-1;0;0,0;1;0,0;0;10000;
43;-1;0;0,0;1;0,0;0;10000;
306;-1;0;0,0;1;0,0;0;10000;
161;-1;0;0,0;1;0,0;0;10000;
17;-1;0;0,0;1;0,0;0;10000;
178;-1;0;0,0;1;0,0;0;10000;
325;-1;0;0,0;1;0,0;0;10000;
281;-1;0;0,0;1;0,0;0;10000;
111;-1;0;0,0;1;0,0;0;10000;
57;-1;0;0,0;1;0,0;0;10000;
358;-1;0;0,0;1;0,0;0;10000;
224;-1;0;0,0;1;0,0;0;10000;
285;-1;0;0,0;1;0,0;0;10000;
210;-1;0;0,0;1;0,0;0;10000;
192;-1;0;0,0;1;0,0;0;10000;
250;-1;0;0,0;1;0,0;0;10000;
105;-1;0;0,0;1;0,0;0;10000;
186;-1;0;0,0;1;0,0;0;10000;
212;-1;0;0,0;1;0,0;0;10000;
228;-1;0;0,0;1;0,0;0;10000;
308;-1;0;0,0;1;0,0;0;10000;
257;-1;0;0,0;1;0,0;0;10000;
324;-1;0;0,0;1;0,0;0;10000;
